Heureux Cyclage;Atelier;Adresse;Code postal;Ville;Pays;Latitude;Longitude
Non;The Church of Bikes;Florianigasse 68;1080;WIEN;Austria;48.2121927;16.3414023
Non;FBB Klub Na Dráze;9 Nádražní;60200;BRNO;Czech Republic;49.189301077942396;16.60856544971466
Non;DIY Praha;Kolbenova 38;19000;PRAGUE;Czech Republic;50.11030588445075;14.514538049697874
Non;Meetfactory;Ke Sklárně 15;15000;PRAGUE;Czech Republic;50.053403868449145;14.408140182495115
Non;Náplavka;Rašínovo nábřeží;12800;PRAGUE;Czech Republic;50.064163499291276;14.415993690490723
Non;Žižkov;Chlumova 3;13000;PRAGUE;Czech Republic;50.0843871520393;14.45256292819977
Non;Cyklokuchyňa - Bike Kitchen Bratislava;Shipping container, Pri Starom moste / Petržalská strana;851 01;BRATISLAVA;Slovakia;48.13576356223146;17.11591601371765
Non;Ciclofficina Popolare La Gabbia;Largo Ferruccio Mengaroni 11;133;ROMA;Italia;41.86936;12.639897
Non;Ciclofficina Pirata del Quadraro;Via Selinunte 57;174;ROMA;Italia;41.856964;12.5497889
Non;Ricicloofficina Villaggio Olimpico;Via Norvegia 2;196;ROMA;Italia;41.93086425;12.47255585
Non;Bici Coop;4000 3rd Avenue South Suite 103;35222;BIRMINGHAM;USA;33.523099969697;-86.7752782626263
Non;Delta Bike Project;North Warren Street;36603;MOBILE;USA;30.69008068464779;-88.04979801177979
Non;Off the Chain;1406 West 33rd Avenue, Unit D;99503;ANCHORAGE;USA;61.1900592;-149.91028990534
Non;Helping Understand Bicycles;234 West Sheldon Street;86305;PRESCOTT;USA;34.545492208126134;-112.47780203819275
Non;Bike Saviours;1930 South Roosevelt Street;85281;TEMPE;USA;33.407867062822646;-111.94817841053009
Non;Rusty Spoke;740 West Grant Street;85007;PHOENIX;USA;33.44116361757515;-112.08445072174072
Non;Changing Gears Bike Shop;650 West Ranger Avenue, Unit C-2;94501;ALAMEDA;USA;37.78430355316188;-122.29923069477081
Non;Changing Gears at the Market;Haighet Avenue & Webster Street;94501;ALAMEDA;USA;37.77432747253545;-122.27688789367677
Non;Changing Gears at the Market;Lake Park Avenue;94610;OAKLAND;USA;37.81046586982623;-122.24762499332427
Non;Changing Gears at the Market;5300 Claremont Avenue;94618;OAKLAND;USA;37.83959325;-122.259804246494
Non;The Green Bike Program;1050 North Mills Avenue;91711;CLAREMONT;USA;34.10412450946388;-117.7046924829483
Non;Todos Santos Community Bike Tent;Concord Farmers's Market, 2175 Willow Pass Road;94520;CONCORD;USA;37.97718578247692;-122.03383684158324
Non;The Bike Garage;1st Street & Hays Street;95695;WOODLAND;USA;38.6667468975165;-121.7733085155487
Non;The Bikery;1246 23rd Avenue;94602;OAKLAND;USA;37.783789285101754;-122.23579645156862
Non;Spokeland;813 37th Street;94608;OAKLAND;USA;37.8266999864038;-122.272436066458
Non;Ontario WheelHouse;132 East H Street;91764;ONTARIO;USA;34.0723916371344;-117.650267483422
Non;Caltech Bike Lab;1343 East California Boulevard;91125;PASADENA;USA;34.13617478926757;-118.12682390213013
Non;Sacramento Bicycle Kitchen;1915 I Street;95811;SACRAMENTO;USA;38.57835693715011;-121.47994995117188
Non;The Bike Hut;Pier 40;94017;SAN FRANCISCO;USA;37.78178814232912;-122.38786697387694
Non;Bicycle Learning Center;1 Harpst Street;95521;ARCATA;USA;40.87396645396503;-124.0810811519623
Non;Biketopia;1752 Alcatraz Avenue;94703;BERKELEY;USA;37.8485287647059;-122.272261470588
Non;Street Level Cycles;90 Bolivar Drive;94710;BERKELEY;USA;37.86240144458917;-122.30051279067993
Non;Bakersfield Bike Kitchen;1708 Chester Avenue;93301;BAKERSFIELD;USA;35.3744759591837;-119.018718081633
Non;Arvin Bike Kitchen;1241 Bear Mountain Boulevard;93203;ARVIN;USA;35.2089690904523;-118.838251502513
Non;Channel Islands Bicycle Kitchen;Student Union Building,  54 Los Angeles Avenue;93011;CAMARILLO;USA;34.16137250298825;-119.04409646987915
Non;CSUN Bicycle Collective;18111 Nordhoff Street;91330;NORTHRIDGE;USA;34.23568230425683;-118.52561473846436
Non;The Bicycle Tree;811 North Main Street;92701;SANTA ANA;USA;33.7516455343168;-117.867513170992
Non;BikeBBQ;16 East Redlands Boulevard;92373;REDLANDS;USA;34.05694341023536;-117.18167781829833
Non;BikeBBQ Market Night;5th Street & State Street;92373;REDLANDS;USA;34.056428311938745;-117.1814739704132
Non;Good Karma Bikes;460 Lincoln Avenue;95126;SAN JOSÉ;USA;37.3200187091047;-121.908277447522
Non;The Bike Coop;1156 High Street;95064;SANTA CRUZ;USA;36.977509;-122.055705
Non;Cabrillo Bike Co-op;900 Building, Room 913 C, Soquel Drive;95003;APTOS;USA;36.98887583108834;-121.9240915775299
Non;Community Bikes;4019 Sebastopol Road;95407;SANTA ROSA;USA;38.4249959837051;-122.767166981491
Non;Ventura Bike HUB;1150 North Ventura Avenue;93001;VENTURA;USA;34.29372434656265;-119.2969000339508
Non;Watsonville Bike Shak Cooperative;555 Main Street;95076;WATSONVILLE;USA;36.912686662813556;-121.760036945343
Non;Park Hill Bikes Together;2825 Fairfax Street;80207;DENVER;USA;39.757252741336735;-104.92849946022034
Non;Mariposa Bikes Together ;1060 Osage Street;80204;DENVER;USA;39.7330604070662;-105.005165682635
Non;UMC Bike Station;207 UCB, UMC 355;80302;BOULDER;USA;40.00678922583445;-105.27212262153624
Non;Folsom Bike Station;1111 Engineering Drive;80309;BOULDER;USA;40.00655871197857;-105.26401162147522
Non;Meadows Park Bike Library;1943 South El Paso Avenue;80905;COLORADO SPRINGS;USA;38.8030065;-104.810752462857
Non;Deerfield Community Center Bike Library;4290 Deerfield Hills Road;80916;COLORADO SPRINGS;USA;38.78456445253577;-104.74785804748535
Non;Hillside Bike Library;1035 East Fountain Boulevard;80903;COLORADO SPRINGS;USA;38.82083283343157;-104.8053216934204
Non;Pedal Station;527 South Tejon Street;80903;COLORADO SPRINGS;USA;38.82576675;-104.823738925258
Non;BiCi Co.;97 Park Street;6106;HARTFORD;USA;41.7572508057798;-72.6777911596445
Non;Bradley Street Bicycle Co-op;138 Bradley Street;6511;NEW HAVEN;USA;41.312185469843;-72.9170812201216
Non;Urban Bike Project;1500 North Walnut Street;19801;WILMINGTON;USA;39.748621;-75.542134
Non;Newark Bike Project;136 South Main Street;19717;NEWARK;USA;39.679514030367564;-75.76040983200073
Non;Krank It Up;1002 Stone Valley Way;32304;TALLAHASSEE;USA;30.434225432840062;-84.29479122161864
Non;The Freewheel Project;618 South Main Street, Suite A;32601;GAINESVILLE;USA;29.6462116576609;-82.3250771776954
Non;St. Pete Bike Co-op;559 Mirror Lake Drive North;33701;SAINT PETERSBURG;USA;27.77580615856412;-82.64199256896973
Non;Starter Bikes;CRC parking deck, 750 Ferst Drive North West;30332;ATLANTA;USA;33.77627490229332;-84.40415024757384
Non;Bike Athens;1075 West Broad Street;30606;ATHENS;USA;33.9543585770728;-83.3902145573418
Non;mobile setup Somerville;Cross Street & Pearl Street;2145;SOMERVILLE;USA;42.38573463498984;-71.0877013206482
Non;mobile setup Cambridge;Inman Square;2139;CAMBRIDGE;USA;42.37387083326593;-71.10127866268158
Non;Blackstone Bicycle Works;6100 South Blackstone Avenue;60637;CHICAGO;USA;41.784035;-87.590452
Non;The Recyclery;7628 North Paulina Street;60626;CHICAGO;USA;42.0202972;-87.6733226898283
Non;West Town Bikes;1147 North Campbell Avenue;60622;CHICAGO;USA;41.9026772;-87.6893227
Non;Campus Bicycle Center;608 East Pennsylvania Avenue;61801;CHAMPAIGN;USA;40.10075667800824;-88.22875499725342
Non;Downtown Urbania Bike Shop;202 South Broadway Avenue, Room 24;61801;URBANA;USA;40.11135717021259;-88.20691108703613
Non;Bike Peoria Co-op;612 West Main Street;61606;PEORIA;USA;40.6995741807972;-89.6025975730776
Non;Bloomington Community Bike Project;216 North Madison Street;47404;BLOOMINGTON;USA;39.1681618;-86.5372189
Non;Colombus Bicycle Co-op;1531 13th Street;47201;COLOMBUS;USA;39.2111813669601;-85.90728163719176
Non;Iowa City Bike Library;700 South Dubuque Street;52240;IOWA CITY;USA;41.65155836260528;-91.53580069541931
Non;Des Moines Bicycle Collective;506 East 6th Street, suite 100;50309;DES MOINES;USA;41.591245399275714;-93.61065030097961
Non;NewBo Bike Collective;39 16th Avenue Southwest;52404;CEDAR RAPIDS;USA;41.9650938677465;-91.660673357139
Non;816 Bicycle Collective;518 East 31st Street;64108;KANSAS CITY;USA;39.07088570591808;-94.57789778709413
Non;Topeka Community Cycle Project;423 South Kansas Avenue;66603;TOPEKA;USA;39.0538086;-95.6729060291324
Non;Falls City Community BikeWorks;1217 Logan Street;40204;LOUISVILLE;USA;38.2326945;-85.7396766
Non;R.U.B.A.R.B.;2239 Piety Street;70117;NEW ORLEANS;USA;29.979248095099777;-90.03776550292969
Non;La Kaz à vélo;35 rue Madame Payé;97300;CAYENNE;France;4.941469178458677;-52.329360544736126
Non;Ciclovías Tucumán;El Árbol de Galeano, Virgen de la Merced 435;4000;SAN MIGUEL DE TUCUMÁN;Argentina;-26.8255609;-65.2001757
Non;Taller Popular de Ciclomecánica Suipacha;Suipacha 1781;;CÓRDOBA;Argentina;-31.39909025377653;-64.16599273681642
Non;Santa Fe en Bici;Puente Colgante;S3000;SANTA FE;Argentina;-31.63957249831627;-60.68282246589661
Non;Taller Comunitario de Ciclomecánica;;5500;MENDOZA;Argentina;-32.88982939918908;-68.84496688842775
Non;Expericleta;Iguazú 451;C1437IQJ;BUENOS AIRES;Argentina;-34.64298238979592;-58.40601332857143
Non;La Bicicueva;Biblioteca Popular de Barracas, Aristóbulo del Valle 1851;C1295ADM;BUENOS AIRES;Argentina;-34.63658048956297;-58.37758719921113
Non;Kulturzentrum E-Werk;Fuchsenwiese 1;91054;ERLANGEN;Germany;49.600676899999996;11.001496059822669
Non;Baicarka;Calle de la Farigola 24;8023;BARCELONA;España;41.4122295987555;2.1463465690612797
Non;Barrio La 2;Puente Peron y Quintana;1852;BURZACO;Argentina;-34.8208026;-58.3880982
Non;Taller de Ciclomecanica Popular de La Luna;Pasaje Rafael Escuti 915;X5000JQN;CÓRDOBA;Argentina;-31.42491643690948;-64.19473528862001
Non;Lab'idouillerie de Langevin;2 rue de la Ferme;93200;SAINT-DENIS;France;48.93849686642721;2.3721885707345796
Non;Lab'idouillerie de La Plaine;12 rue de la Procession;93200;SAINT-DENIS;France;48.91285980219255;2.362967133522034
Non;Mount Rainier Bike Coop;3601 Bunker Hill Road;20712;MOUNT RAINIER;USA;38.93878275348118;-76.95830583572389
Non;Velocipede Bike Project;100 West 22nd Street;21218;BALTIMORE;USA;39.31428;-76.6186688024935
Non;Retour Vert le Futur;Centre CAF Tanger, passage Suzanne Masson;75019;PARIS;France;48.888571660017575;2.371169328689575
Non;Retour Vert le Futur;La Bonne Tambouille, place Pierre Mac Orlan;75018;PARIS;France;48.8954916296539;2.362441420555115
Non;Retour Vert le Futur;156 rue d'Aubervilliers;75019;PARIS;France;48.8930651642275;2.3706221580505376
Non;Smith College Bike Kitchen;Talbot House, Prospect Street;1060;NORTHAMPTON;USA;42.32079451938313;-72.63619422912599
Non;"The Community Spoke&nbsp;!";10 Boylston Place;2130;BOSTON;USA;42.31647181023325;-71.10211551189424
Non;Worcester Earn-A-Bike;Stone Soup Community Center, 4 King Street;1610;WORCESTER;USA;42.2556939;-71.81349156173475
Non;Open Shop;North Harvard Street & Western Avenue;2163;BOSTON;USA;42.363402799973755;-71.12926483154298
Non;Open Shop;Oak Square Farmers Market;2458;BOSTON;USA;42.35052819964798;-71.16956233978273
Non;Open Shop;Cambridge Street & Brighton Avenue;02134-1311;BOSTON;USA;42.35373064511855;-71.13656044006349
Non;L’Atelier vélo de l’Île Verte;salle polyvalente des vignes, Square Henry Huchon, 3 bis rue Maréchal Randon;38000;GRENOBLE;France;45.19895;5.739494
Non;Le CycloRecyclé;3 rue Lamartine;94100;SAINT-MAUR-DES-FOSSÉS;France;48.790119660021695;2.4938952485828167
Non;La re-Cycle;22 rue Mérigonde;81100;CASTRES;France;43.6024266028341;2.2534659504890446
Non;La Pédale Palienne;84 rue de Trévise;59000;LILLE;France;50.62162101277036;3.074830770492554
Non;Pignon sur Rue;12 rue des Négociants;74100;AMBILLY;France;46.194057709202184;6.228035688400269
Non;Hangar du Sport;1620 route de Arrauntz;64480;USTARITZ;France;43.41067340566653;-1.493089199066162
Non;Common Cycle;Kerrytown Artisan's Market, 315 Detroit Street;48104;ANN ARBOR;USA;42.2842366;-83.7479244
Non;Common Cycle;Outdoor Adventures, 336 Hill Street;48104;ANN ARBOR;USA;42.271553;-83.7468477
Non;Lansing Bike Co-op;1715 East Kalamazoo Street;48912;LANSING;USA;42.7301711;-84.5275168
Non;L’atelier du troisième plateau;11 Rue Maurice Gignoux;38000;GRENOBLE;France;45.19533357318492;5.722731649875641
Non;Le Grand Atelier;3 sentier des Saules;1205;GENÈVE;Suisse;46.20234767613206;6.1306554079055795
Non;"La Fabrique à vélos&nbsp;!";60-62 rue de l'Observance;83300;DRAGUIGNAN;France;43.539044243506396;6.466948091983796
Non;Vélocité - Maison du Vélo Avranches;Allée Léa Campain;50300;AVRANCHES;France;48.67803231489729;-1.35132372379303
Non;Atelier du Pignon;les Ateliers Magellan, 12 quai de Magellan;44000;NANTES;France;47.2113729367379;-1.5422165393829348
Non;Re-Bicycle Lenawee;313 East Maumee Street;49221;ADRIAN;USA;41.8975937;-84.0345647
Non;The Grease Pit Bike Shop;2750 Bloomington Avenue;55407;MINNEAPOLIS;USA;44.9521439;-93.255228
Non;CCAS Fourmies;place de Verdun;59610;FOURMIES;France;50.018115077345286;4.043873190871637
Non;Etablicyclette;57 rue Pierre Corneille;69006;LYON;France;45.764738796779135;4.843734204769135
Non;Associazione Oltre;Via delle Ruote 16/b;40138;BOLOGNA;Italia;44.49220812231468;11.383909285068514
Non;Vélos Pour Tous;7 rue de la vilaine;35600;SAINT-NICOLAS-DE-REDON;France;47.646344867057664;-2.0843848586082463
Non;The Bikery;845 Hiawatha Place South;98144;SEATTLE;USA;47.59467345558193;-122.30971813201906
Non;Bike Cave Collective;1712 Jefferson Street;55812;DULUTH;USA;46.80259185372816;-92.0747745037079
Non;Open Shop;​1830 Glenwood Avenue;55405;MINNEAPOLIS;USA;44.98114403030603;-93.30559730529787
Non;Queen City Wheel House;3790 West US Highway 12;59601;HELENA;USA;46.601124785666;-112.09565162658693
Non;Community Bike Project Omaha;525 North 33rd Street;68131;OMAHA;USA;41.264449929305165;-95.96126317977907
Non;Lincoln Bike Kitchen;1635 South 1st Street;68502;LINCOLN;USA;40.7970090183682;-96.72097206115724
Non;Reno Bike Project;216 East Grove Street;89502;RENO;USA;39.50069018059069;-119.79586601257326
Non;QC Bike Collective;35 Elm Street;3103;MANCHESTER;USA;42.975027822252294;-71.4628028869629
Non;Bicycle Rit;halle Justin Clanet;9140;SOUEIX-ROGALLE;France;42.8928385;1.2112004
Non;Enchúlame la Bici;Calle Eligio Ancona 79 Sta María la Ribera;6400;CIUDAD DE MÉXICO;México;19.45226800547064;-99.15491580963135
Non;The CYCLAB;11 University Place;8540;PRINCETOWN;USA;40.3484065;-74.6629665
Non;Doubs it yourself;5 rue Marpaud;25300;PONTARLIER;France;46.90105126978156;6.356009244918823
Non;Liaisons Douces en Pays de Dinan;7 rue de Rennes;22100;LANVALLAY;France;48.45573350231084;-2.0280289649963383
Non;Le Joli Mai;39 rue Anselme;93400;SAINT-OUEN;France;48.90947325230021;2.335533499717713
Non;Garavélo;Les Tracols;26190;SAINT-LAURENT-EN-ROYANS;France;45.026832918681606;5.3282430768013
Non;Maison du Vélo et Modes Doux Saint Priest;40 rue Henri Maréchal;69800;SAINT-PRIEST;France;45.693125435352414;4.940370172262193
Non;Le Biclou d'Alino;8c rue de la grange Saint Pierre;71850;CHARNAY-LES-MACON;France;46.31027039650412;4.8147422075271615
Non;Le Biclou d’Alino;ZA de Chassigneux;71520 ;DOMPIERRE-LES-ORMES;France;46.36018275859137;4.468286633491517
Non;La Roue Libre de Thau;6 rue Pierre Semard;34200;SÈTE;France;43.4037067930469;3.699882030487061
Non;Au Comptoir du Chinabulle;Rue d'Inkerman (au fond de l'impasse);81600;GAILLAC;France;43.898956353525634;1.899962424358819
Non;Dos d’Ane;7 Avenue Georges Clémenceau;41100;VENDÔME;France;47.799063316408514;1.0659500956535342
Non;La Boîte à Vélos;Gymnase Gambetta;21300;CHENÔVE;France;47.2970276;5.008362900000066
Non;le Cycl'Atelier;57,59, rue Printania;72200;LA FLÈCHE;France;47.69660633847209;-0.08987277746200563
Non;La p'tite rustine;la Ferme Petit, 96 route de Doullens;80100;ABBEVILLE;France;50.10776759069072;1.8534708023071291
Non;FabLab;1 bis rue de la Vallée;80000;AMIENS;France;49.892028069369;2.3076707124710087
Non;Vincennes à Vélo;;94600;VINCENNES;France;48.8476679;2.4380392
Non;La Renouée;10 rue de la Fontaine;23340;GENTIOUX;France;45.784525;1.9939237
Non;Bicycle Resource Center;1515 5th Street;87505;SANTA FE;USA;35.663963962314874;-105.97119212150575
Non;The Branch;820 North Bullard Street;88061;SILVER CITY;USA;32.774175461616565;-108.27571392059328
Non;The Root;815 East 10th Street;88061;SILVER CITY;USA;32.77496027818965;-108.27034950256348
Non;Open Bike Clinic;5600 Esperanza Drive Northwest;87105;ALBUQUERQUE;USA;35.083162199318586;-106.70014142990114
Non;Electric City Bike Rescue;McGathan Townhouses Community Center at 189 Jerry Street;12304;SCHENECTADY;USA;42.787143789075955;-73.92035007476808
Non;Recycle Ithaca’s Bicycles;530 West Buffalo Street;14850;ITHACA;USA;42.4412142;-76.510432
Non;Troy Bike Rescue;3280 6th Avenue;12180;TROY;USA;42.75135534387923;-73.6805820465088
Non;GObike Buffalo;98 Colvin Avenue;14216;BUFFALO;USA;42.94356931442909;-78.85668754577638
Non;Utica Bike Rescue;714 Washington Street;13502;UTICA;USA;43.10077848239182;-75.2340853214264
Non;Bikeatoga;241 Broadway;12866;SARATOGA SPRINGS;USA;43.07639302500911;-73.7871837615967
Non;NYC Mechanical Gardens Bike Co-op;195 Maujer Street;11206;BROOKLYN;USA;40.71116567954371;-73.94270896911623
Non;Albany Bike Rescue;15 Trinity Place;12202;ALBANY;USA;42.64550389658877;-73.75632762908937
Non;En Selle Deniers;18 rue de l'Abbé Naudin;31200;TOULOUSE;France;43.61338900414027;1.409774422645569
Non;re-cycle;la Cailletière;17550;DOLUS D'OLÉRON;France;45.9153775315038;-1.2526157498359682
Non;Ensavelo;6 quai François Miterrand;44200;NANTES;France;47.20761405161943;-1.5575453639030457
Non;La Troisième Main;15  rue Alsace-Lorraine;44400;REZÉ;France;47.1933921489729;-1.5450435876846316
Non;Le garage à vélos;106 Boulevard de Belfort;59100;ROUBAIX;France;50.69055636561576;3.187687397003174
Non;Maison de Quartier SEVE;9 boulevard Marat;86000;POITIERS;France;46.58663371217591;0.3782853484153748
Non;Dynamo Malakoff;;92240;MALAKOFF;France;48.8170362;2.2767909
Non;La Rayonneuse;Recyclerie Change de Cap, 13 rue des Réservoirs;7200;AUBENAS;France;44.62273777703478;4.382504224777223
Non;Répar'Vélo;7 Impasse Edouard Branly;92220;BAGNEUX;France;48.788311121748386;2.309736013412476
Non;Ça Roule;;37000;TOURS;France;47.3938499;0.6765604
Non;SET - Atelier Vélo;Fort de Sucy;94370;SUCY-EN-BRIE;France;48.7691593;2.530291
Non;Véli-Vélo;;44110 ;CHÂTEAUBRIANT;France;47.72498266384849;-1.37017697095871
Non;Aux Pignons sur Rue;;93130;NOISY-LE-SEC;France;48.8946948;2.4610758
Non;Mâcon Vélo en Ville;67, avenue Edouard Herriot;71000;MÂCON;France;46.2952;4.8211
Non;Cork Community Bikes;Cork Foyer, Assumption Road, Blackpool;T23 FDT4;CORK;Ireland;51.910523;-8.471954
Non;Bike For Good;65 Haugh Road;G3 8TX;GLASGOW;UK;55.86541105368166;-4.290263056755067
Non;Bike For Good;509 Victoria Road;G42 8BH;GLASGOW;UK;55.834400093867536;-4.265299737453462
Non;Pignons Solidaire - Familles actives au centre social;1 boulevard de Groslay;35300;FOUGÈRES;France;48.362964368459025;-1.1848175525665285
Non;atelier Janus du lycée Sembat-Seguin;20 boulevard Marcel Sembat;69200;VÉNISSIEUX;France;45.716360468366766;4.880617260932923
Non;atelier Janus d'Oullins;33 avenue Jean Jaurès;69600;OULLINS;France ;45.71652492657085;4.818980097770692
Non;atelier Janus de Coblod;47 boulevard du Docteur Coblod;69200;VÉNISSIEUX;France;45.700717091747975;4.892579913139344
Non;Asheville ReCyclery;90 Biltmore Avenue;NC 28801;ASHEVILLE;USA;35.59173;-82.55036
Non;Durham Bike Co-op;1612 Acadia Street;NC 27701;DURHAM;USA;36.01526;-78.89371
Non;The ReCYCLEry NC;108 North Graham Street;27516;CHAPEL HILL;USA;35.91068;-79.0643
Non;Recicleta;Metro Rondizzoni ;;SANTIAGO DE CHILE;Chile;-33.4698;-70.6526
Non;Bicicletería Austral;Casa de la Federacion de Estudiantes FEUACh;;VALDIVIA;Chile;-39.80776206670418;-73.24692249298097
Non;Atelier Vélo Participatif de Brunoy;rue Hameau de Lachambaudie;91200;BRUNOY;France;48.696845;2.507087
Non;Les voies d’la fourche;Les Temples;58300;CHAMPVERT;France;46.84413706877846;3.5216116905212407
Non;Pikala Bikes;;40000;MARRAKECH;Maroc;31.633672;-7.992073
Non;The Pedal Factory;311 East Council Street;NC 28144;SALISBURY;USA;35.66615972805881;-80.46650648117067
Non;Petite Reine de l’Est Bisontin;24 rue des Roses;25000;BESANÇON;France;47.2608021367536;6.045665144947635
Non;La Déraillée;;55130;LUMÉVILLE-EN-ORNOIS;France;48.4719690781425;5.416812658222626
Non;Des Chaînes Ton Biclou;;35400;SAINT-MALO;France;48.64718916071875;-2.007200717980595
Non;Oberlin Bike Co-op;154 North Main Street;44074;OBERLIN;USA;41.29588068800532;-82.21797287464143
Non;Mobo Bicycle Coop;1415 Knowlton Street;45223 ;CINCINNATI;USA;39.161183379397606;-84.53462898731232
Non;Third Hand;979 East 5th Avenue;43201;COLUMBUS;USA;39.985948685309324;-82.98083066940309
Non;"Toledo Bikes&nbsp;!";1114 Washington Street;43604;TOLEDO;USA;41.65108471392292;-83.54514598846437
Non;Franklinton Cycle Works;897 West Broad Street;43222;COLUMBUS;USA;39.95912007090542;-83.02457213401796
Non;Maison du Vélo Thury Harcourt Le Hom;22 impasse des lavandières;14220;THURY-HARCOURT;France;48.989175;-0.481999
Non;J’me Recycle;;69720;SAINT-BONNET-DE-MURE;France;45.6933129;5.0297718
Non;L'Idée Halle;rue Eugène Freyssinet;91130;RIS-ORANGIS;France;48.657460497581475;2.4186417460441594
Non;Vélocité Narbonne;9 rue général Mirabel;11100;NARBONNE;France;43.18512600016722;3.0055485991761097
Non;Garage collectif;41 chemin des châtelets;61000;ALENÇON;France;48.43903103425709;0.06413698196411134
Non;La Maison du Vélo;2 rue Danièle-Casanova;28000;CHARTRES;France;48.44623653022734;1.4819580316543581
Non;La Schilyclette;10 rue des Pompiers;67300;SCHILTIGHEIM;France;48.606543;7.750814
Non;Tous à Vélo Cholet Agglo;16, rue Henri de la Rochejaquelein;49300;CHOLET;France;47.05250973985254;-0.8851631730794908
Non;Gare Debout;50 rue du Ban de la Roche;67000;STRASBOURG;France;48.57850913972855;7.728431224822999
Non;Le Grain de Sable;10 rue Jules Béraud;4400;BARCELONNETTE;France;44.3868;6.652
Non;L'Atelier Vélorutionnaire Saint-Michel;8717, 8ème Avenue;H1Z 2X4;MONTRÉAL;Canada;45.56691065588138;-73.62243175506593
Non;Zeronove;via Opificio;95129;CATANIA;Italia;37.505919783644096;15.09257251024792
Non;Palestra Lupo;1 Piazza Pietro Lupo;95129;CATANIA;Italia;37.50447841776042;15.094131231307985
Non;Ex Caserma Occupata;Via Adriana, 6;57100;LIVORNO;Italia;43.55768324272333;10.31523817775451
Non;Place au Vélo Sud Estuaire;20 avenue St Hubert;44250;SAINT-BREVIN-LES-PINS;France;47.28960744184979;-2.0281255245208745
Non;Clicloriparo;Via del Molo 65;16128;GENOVA;Italia;44.406944749164886;8.92666518688202
Non;CicloCasale;319/B Viale della Primavera;;ROMA;Italia;41.87857223716197;12.559202313423159
Non;Ciclofficina InControPedale;Via di Casal Bruciato 11;;ROMA;Italia;41.908292824940524;12.546708583831789
Non;Bicyclêtre;13 avenue de la République;44600;SAINT-NAZAIRE;France;47.2756470829624;-2.213482260704041
Non;Le gang des dérailleurs;26, avenue de la Croix Saint martin;3200;VICHY;France;46.115115119881395;3.436180651187897
Non;Re-Cycle 63;12 rue du Général de Gaulle;63200;RIOM;France;45.8831;3.106109
Non;Répavélo Kercado;3 rue Guillo Dubodan;56000;VANNES;France;47.64715307936973;-2.7767515182495117
Non;Mines de rayons;9 rue de la Mouillelongue;71200;LE CREUSOT;France;46.79117321835989;4.428981596120139
Non;Eugene Bicycle Works;455 West 1st Avenue;3W52;EUGENE;USA;44.058901607655216;-123.09999346733095
Non;Atelier Vélo-Cité;49, rue Saint-Jean-Baptiste Ouest;CFWG+M8;RIMOUSKI;Canada;48.44638598026165;-68.5231125354767
Non;La Déraille;2500 boul. de l’Université, Pavillon de la vie étudiante E1-019-1;J1K 2R1;SHERBROOKE;Canada;45.380321488193715;-71.92855775356294
Non;Coop Bécik;3200 chemin de la Côte-Sainte-Catherine;H3T 1C1;MONTRÉAL;Canada;45.501179;-73.6233574
Non;La Remise;8280 Saint-Laurent, local 411;H2P 2L8;MONTRÉAL;Canada;45.5394002;-73.634291
Non;Le Vélociraptor;Cégep de Victoriaville;G6P 4B3;VICTORIAVILLE;Canada;46.0596359;-71.9436424
Non;Comité Vélo du Cégep de Sainte-Foy;2410 Chemin Sainte-Foy;G1V 1T3;QUÉBEC;Canada;46.7868563;-71.2886658
Non;Cyclolîle;le Pavillon en Chantier, 2 quai de l'Aéroplane;93450;L'ÎLE-SAINT-DENIS;France;48.92055991351139;2.326843142509461
Non;Vélo Solidaire;45 montée Julia Bartet;84100;ORANGE;France;44.13554642133777;4.809721112251283
Non;La Roue Vivegnis;rue Vivegnis;4000;LIÈGE;Belgique;50.65297057627307;5.592204630374909
Non;#Tandem;via Romana 43;7026;OLBIA;Italia;40.92183062588226;9.495953857931456
Non;Vélo à Saint-Go;Maison de l’avenir, Espace Jeunesse MJC, 1 Boulevard Charles De Gaulle ;31800;SAINT-GAUDENS;France;43.1085138;0.7206694
Non;Tandem;6 rue de la Blanchardière;49300;CHOLET;France ;47.069002434047746;-0.8432972431182862
Non;Maison du Vélo;91 Rue du Chauffour;59300;VALENCIENNES;France;50.369626159502346;3.5185486078262334
Non;RosnyCyclettes - ateliers mobiles;;93110;ROSNY-SOUS-BOIS;France;48.87114013841295;2.487019300460816
Non;BricoVélo;4 Rue Beausoleil;44640;LE PELLERIN;France;47.20222023694735;-1.7555031180381777
Non;Chateau’Roule;rue des Belges;36000;CHÂTEAUROUX;France;46.8095211822552;1.6766917705535889
Non;Vélosolidarité;16 rue Papu;35000;RENNES;France;48.11110912968324;-1.6921681165695193
Non;Jeunes dans le cycle; Centre Commercial Scarron, rue des Bénards;92260;FONTENAY-AUX-ROSES;France;48.79195165190707;2.297322750091553
Non;Mille Sourires pour un vélo;48 rue de l'Europe;45200;MONTARGIS;France;47.99319516547075;2.7412819862365727
Non;ECATE;14 rue Marius Vincent;7700;BOURG-SAINT-ANDÉOL;France;44.37837825749815;4.644641876220704
Non;atelier vélo d'Orangis;ancienne ferme du château d’Orangis;91130;RIS-ORANGIS;France;48.6414;2.4015
Non;La Fabrique à Biclou;PAE des Jourdies, 14 rue Vanneau;74800;SAINT-PIERRE-EN-FAUCIGNY;France;46.0735655596442;6.373990774154664
